left_input,right_input,left_distance,right_distance,time
180.0,180.0,0.20278559625148773,0.20034240186214447,0.95184326171875
180.0,180.0,0.2095043957233429,0.20645040273666382,1.20904541015625
180.0,180.0,0.27486005425453186,0.26936277747154236,1.2308349609375
180.0,180.0,0.2815788686275482,0.2760815918445587,1.718017578125
180.0,180.0,0.4055713713169098,0.3982416093349457,1.741241455078125
180.0,180.0,0.41167935729026794,0.5743241906166077,2.46044921875
180.0,180.0,0.5930870771408081,0.58209228515625,2.483642578125
180.0,180.0,0.5991950631141663,0.6450046300888062,2.738861083984375
180.0,180.0,0.6645507216453552,0.6511126160621643,2.762176513671875
180.0,180.0,0.9050337076187134,0.8881030082702637,3.713287353515625
180.0,180.0,1.1977787017822266,1.177011251449585,4.89593505859375
180.0,180.0,1.2044974565505981,1.183119297027588,4.919708251953125
180.0,180.0,1.210605502128601,1.1898380517959595,4.942901611328125
180.0,180.0,1.2173242568969727,1.1959460973739624,4.966094970703125
180.0,180.0,1.2240430116653442,1.202664852142334,4.989288330078125
180.0,180.0,1.1721251010894775,1.1507469415664673,4.780517578125
180.0,180.0,1.1782331466674805,1.1574656963348389,4.8037109375
180.0,180.0,1.184951901435852,1.1641844511032104,4.826904296875
180.0,180.0,1.1916706562042236,1.1702924966812134,4.85009765625
180.0,180.0,1.1977787017822266,1.177011251449585,4.873321533203125
