left_input,right_input,left_distance,right_distance,time
160.0,160.0,0.2314932495355606,0.2272176444530487,1.18389892578125
160.0,160.0,0.23760125041007996,0.23332564532756805,1.902984619140625
160.0,160.0,0.3982413113117218,0.39152252674102783,1.926910400390625
160.0,160.0,0.40373849868774414,0.39701971411705017,3.11016845703125
160.0,160.0,0.6633285284042358,0.6529451012611389,3.13336181640625
160.0,160.0,0.669436514377594,0.8621780872344971,4.084625244140625
160.0,160.0,0.8789412379264832,0.8655038475990295,4.107818603515625
160.0,160.0,0.8844384551048279,1.020647406578064,4.827056884765625
160.0,160.0,1.0426360368728638,1.0261446237564087,4.850250244140625
160.0,160.0,1.0487440824508667,1.0316418409347534,4.873443603515625
