left_input,right_input,left_distance,right_distance,time
120.0,120.0,0.13071118295192719,0.14231640100479126,0.951751708984375
120.0,120.0,0.13437598943710327,0.14720280468463898,1.6697998046875
120.0,120.0,0.24798494577407837,0.26691970229148865,1.69476318359375
120.0,120.0,0.2522605359554291,0.27119529247283936,2.1820068359375
120.0,120.0,0.3273887634277344,0.3512099087238312,2.2052001953125
120.0,120.0,0.3316643536090851,0.3925948739051819,2.460418701171875
120.0,120.0,0.3719770610332489,0.39824140071868896,2.483642578125
120.0,120.0,0.3762526512145996,0.51917964220047,3.202880859375
120.0,120.0,0.4904719889163971,0.5234552621841431,3.22607421875
120.0,120.0,0.5676201581954956,0.6059135794639587,3.71331787109375
120.0,120.0,0.7537275552749634,0.802591860294342,4.89599609375
120.0,120.0,0.7580031752586365,0.8068674802780151,4.919769287109375
120.0,120.0,0.7622787952423096,0.8111431002616882,4.942962646484375
120.0,120.0,0.7665544152259827,0.8160294890403748,4.9661865234375
120.0,120.0,0.7708300352096558,0.8203051090240479,4.9893798828125
120.0,120.0,0.7372359037399292,0.7854893803596497,4.780548095703125
120.0,120.0,0.7409006953239441,0.7897650003433228,4.803741455078125
120.0,120.0,0.7451763153076172,0.7940406203269958,4.82696533203125
120.0,120.0,0.7494519352912903,0.798316240310669,4.850189208984375
120.0,120.0,0.7537275552749634,0.802591860294342,4.87335205078125
