left_input,right_input,left_distance,right_distance,time
180.0,180.0,0.20278559625148773,0.1978992074728012,0.951904296875
180.0,180.0,0.20889359712600708,0.20461800694465637,1.20916748046875
180.0,180.0,0.2748600244522095,0.26936280727386475,1.23089599609375
180.0,180.0,0.2809680104255676,0.2754707932472229,1.718109130859375
180.0,180.0,0.4031280279159546,0.39640915393829346,1.741302490234375
180.0,180.0,0.40923601388931274,0.5198780298233032,2.228515625
180.0,180.0,0.5338393449783325,0.525898814201355,2.251708984375
180.0,180.0,0.5405581593513489,0.5900328159332275,2.5069580078125
180.0,180.0,0.6046921610832214,0.5961408019065857,2.5301513671875
180.0,180.0,0.7279876470565796,0.7176899909973145,3.01739501953125
180.0,180.0,1.1941137313842773,1.1751790046691895,4.896148681640625
180.0,180.0,1.200832486152649,1.1812870502471924,4.919921875
180.0,180.0,1.2075512409210205,1.188005805015564,4.943115234375
180.0,180.0,1.214269995689392,1.194113850593567,4.96649169921875
180.0,180.0,1.2209887504577637,1.2008326053619385,4.989532470703125
180.0,180.0,1.1678494215011597,1.1495254039764404,4.78070068359375
180.0,180.0,1.1739574670791626,1.1556334495544434,4.80389404296875
180.0,180.0,1.1806762218475342,1.162352204322815,4.827117919921875
180.0,180.0,1.1873949766159058,1.1690709590911865,4.850311279296875
180.0,180.0,1.1941137313842773,1.1751790046691895,4.873504638671875
