left_input,right_input,left_distance,right_distance,time
60.0,60.0,0.06107999011874199,0.07635003328323364,0.951507568359375
60.0,60.0,0.06352318823337555,0.0787932351231575,1.44268798828125
60.0,60.0,0.09894964843988419,0.12338167428970337,1.462493896484375
60.0,60.0,0.10078205168247223,0.12521407008171082,2.181732177734375
60.0,60.0,0.15331082046031952,0.18690472841262817,2.204925537109375
60.0,60.0,0.15514321625232697,0.26932084560394287,3.156158447265625
60.0,60.0,0.22233106195926666,0.2718057334423065,3.179534912109375
60.0,60.0,0.2241634577512741,0.31639403104782104,3.66656494140625
60.0,60.0,0.2602005898952484,0.3188372254371643,3.689788818359375
60.0,60.0,0.27765798568725586,0.33960437774658203,3.944976806640625
60.0,60.0,0.3457123935222626,0.4177865982055664,4.895660400390625
60.0,60.0,0.34754478931427,0.41961899399757385,4.91943359375
60.0,60.0,0.3499879837036133,0.4220621883869171,4.942626953125
60.0,60.0,0.3518203794956207,0.4245053827762604,4.96588134765625
60.0,60.0,0.3536527752876282,0.4263377785682678,4.989044189453125
60.0,60.0,0.3389936089515686,0.409235417842865,4.780242919921875
60.0,60.0,0.34082600474357605,0.41167861223220825,4.803436279296875
60.0,60.0,0.3426584005355835,0.4135110080242157,4.826629638671875
60.0,60.0,0.34449079632759094,0.41595420241355896,4.849853515625
60.0,60.0,0.3457123935222626,0.4177865982055664,4.873046875
