left_input,right_input,left_distance,right_distance,time
160.0,160.0,0.17835362255573273,0.17529962956905365,0.951873779296875
160.0,160.0,0.18446162343025208,0.18079683184623718,1.20941162109375
160.0,160.0,0.24126604199409485,0.23699045181274414,1.230865478515625
160.0,160.0,0.24676324427127838,0.24248765408992767,1.718048095703125
160.0,160.0,0.3554854094982147,0.35182061791419983,1.74127197265625
160.0,160.0,0.3615933954715729,0.46083343029022217,2.228485107421875
160.0,160.0,0.4697047472000122,0.4654291570186615,2.251678466796875
160.0,160.0,0.47520193457603455,0.5741515755653381,2.7388916015625
160.0,160.0,0.5827028155326843,0.5802595615386963,2.76214599609375
160.0,160.0,0.689762532711029,0.685928225517273,3.249298095703125
160.0,160.0,1.048133134841919,1.0389713048934937,4.89593505859375
160.0,160.0,1.0536303520202637,1.0444685220718384,4.91973876953125
160.0,160.0,1.0597383975982666,1.049965739250183,4.94293212890625
160.0,160.0,1.0652356147766113,1.0554629564285278,4.96612548828125
160.0,160.0,1.070732831954956,1.0609601736068726,4.98931884765625
160.0,160.0,1.0255334377288818,1.0169824361801147,4.780517578125
160.0,160.0,1.0310306549072266,1.0224796533584595,4.8037109375
160.0,160.0,1.0365278720855713,1.0279768705368042,4.826934814453125
160.0,160.0,1.042025089263916,1.033474087715149,4.850128173828125
160.0,160.0,1.048133134841919,1.0389713048934937,4.873321533203125
