left_input,right_input,left_distance,right_distance,time
180.0,180.0,0.2021748125553131,0.19973160326480865,0.951873779296875
180.0,180.0,0.20889361202716827,0.20645040273666382,1.2091064453125
180.0,180.0,0.27363842725753784,0.2699735760688782,1.230865478515625
180.0,180.0,0.279746413230896,0.27669239044189453,1.71807861328125
180.0,180.0,0.40434974431991577,0.3994632363319397,1.741302490234375
180.0,180.0,0.41106855869293213,0.5220799446105957,2.228546142578125
180.0,180.0,0.5356718897819519,0.5277312397956848,2.251708984375
180.0,180.0,0.5423907041549683,0.5930868983268738,2.5069580078125
180.0,180.0,0.6077463626861572,0.5998057126998901,2.5301513671875
180.0,180.0,0.7271355986595154,0.7207440733909607,3.01739501953125
180.0,180.0,1.022479772567749,1.009041666984558,4.200103759765625
180.0,180.0,1.028587818145752,1.015149712562561,4.911346435546875
180.0,180.0,1.2112165689468384,1.1941142082214355,4.943115234375
180.0,180.0,1.21793532371521,1.2008329629898071,4.96630859375
180.0,180.0,1.224043369293213,1.2075517177581787,4.989501953125
180.0,180.0,1.1727361679077148,1.155633807182312,4.78070068359375
180.0,180.0,1.1788442134857178,1.161741852760315,4.80389404296875
180.0,180.0,1.1855629682540894,1.1684606075286865,4.827117919921875
180.0,180.0,1.1916710138320923,1.1745686531066895,4.850311279296875
180.0,180.0,1.1983897686004639,1.181287407875061,4.873504638671875
