left_input,right_input,left_distance,right_distance,time
60.0,60.0,0.06107998639345169,0.07512842118740082,0.951873779296875
60.0,60.0,0.06352318823337555,0.07757162302732468,1.4434814453125
60.0,60.0,0.09956044703722,0.12093846499919891,1.462860107421875
60.0,60.0,0.10200364887714386,0.12338166683912277,1.950103759765625
60.0,60.0,0.13743005692958832,0.17041316628456116,1.973297119140625
60.0,60.0,0.13926245272159576,0.21582511067390442,2.460540771484375
60.0,60.0,0.17529956996440887,0.21866625547409058,2.483734130859375
60.0,60.0,0.17713196575641632,0.26142215728759766,2.970947265625
60.0,60.0,0.21377988159656525,0.2638653516769409,2.994171142578125
60.0,60.0,0.2827870547771454,0.3505987524986267,3.945404052734375
60.0,60.0,0.3499879837036133,0.43611055612564087,4.89605712890625
60.0,60.0,0.3518203794956207,0.43855375051498413,4.919830322265625
60.0,60.0,0.3536527752876282,0.4409969449043274,4.94305419921875
60.0,60.0,0.3554851710796356,0.44344013929367065,4.96624755859375
60.0,60.0,0.35731756687164307,0.4452725350856781,4.98944091796875
60.0,60.0,0.3426584005355835,0.42694857716560364,4.780670166015625
60.0,60.0,0.34449079632759094,0.4287809729576111,4.8038330078125
60.0,60.0,0.3463231921195984,0.43122416734695435,4.8270263671875
60.0,60.0,0.34815558791160583,0.4336673617362976,4.850250244140625
60.0,60.0,0.3499879837036133,0.43611055612564087,4.873443603515625
