left_input,right_input,left_distance,right_distance,time
80.0,80.0,0.1325436234474182,0.15453235805034637,1.415924072265625
80.0,80.0,0.13498681783676147,0.15758635103702545,2.12939453125
80.0,80.0,0.21255823969841003,0.24615222215652466,2.158935546875
80.0,80.0,0.2150014340877533,0.24920621514320374,2.646148681640625
80.0,80.0,0.26508691906929016,0.3066212832927704,2.669342041015625
80.0,80.0,0.2675301134586334,0.39365965127944946,3.388580322265625
80.0,80.0,0.3426583409309387,0.39701947569847107,3.411773681640625
80.0,80.0,0.345101535320282,0.456877738237381,3.89898681640625
80.0,80.0,0.39579781889915466,0.45993173122406006,3.92218017578125
80.0,80.0,0.49260181188583374,0.5723193287849426,4.87347412109375
