left_input,right_input,left_distance,right_distance,time
80.0,80.0,0.0910092145204544,0.10444680601358414,0.951934814453125
80.0,80.0,0.09406321495771408,0.10750080645084381,1.443603515625
80.0,80.0,0.14659197628498077,0.1685807704925537,1.4630126953125
80.0,80.0,0.14964596927165985,0.1722455769777298,1.95025634765625
80.0,80.0,0.2027854472398758,0.2333255112171173,1.973480224609375
80.0,80.0,0.20583944022655487,0.2930715084075928,2.46075439453125
80.0,80.0,0.2577573359012604,0.2968485951423645,2.48394775390625
80.0,80.0,0.26081132888793945,0.3279993236064911,2.73919677734375
80.0,80.0,0.28890806436538696,0.331664115190506,2.76239013671875
80.0,80.0,0.34079018235206604,0.3921331763267517,3.249664306640625
80.0,80.0,0.46237486600875854,0.5332279205322266,4.432464599609375
80.0,80.0,0.4648180603981018,0.536281943321228,4.92498779296875
80.0,80.0,0.5173468589782715,0.5955299139022827,4.9434814453125
80.0,80.0,0.520400881767273,0.5985839366912842,4.9666748046875
80.0,80.0,0.5228440761566162,0.6016379594802856,4.989898681640625
80.0,80.0,0.5008552074432373,0.5765950083732605,4.78106689453125
80.0,80.0,0.5032984018325806,0.579649031162262,4.80426025390625
80.0,80.0,0.506352424621582,0.5827030539512634,4.82745361328125
80.0,80.0,0.5087956190109253,0.5857570767402649,4.850677490234375
80.0,80.0,0.5118496417999268,0.5888110995292664,4.873870849609375
