left_input,right_input,left_distance,right_distance,time
100.0,100.0,0.1068899929523468,0.11727358400821686,0.9520263671875
100.0,100.0,0.10994399338960648,0.12093838304281235,1.20941162109375
100.0,100.0,0.1435379832983017,0.15819723904132843,1.231048583984375
100.0,100.0,0.14720278978347778,0.16186204552650452,1.718353271484375
100.0,100.0,0.21011516451835632,0.23210416734218597,1.741546630859375
100.0,100.0,0.2137799710035324,0.2996629476547241,2.22882080078125
100.0,100.0,0.27669230103492737,0.30417847633361816,2.252044677734375
100.0,100.0,0.27974629402160645,0.3402155935764313,2.50726318359375
100.0,100.0,0.3139510154724121,0.34388038516044617,2.530487060546875
100.0,100.0,0.3755987584590912,0.4116790294647217,3.01776123046875
100.0,100.0,0.49719059467315674,0.5405576229095459,3.968536376953125
100.0,100.0,0.5008553862571716,0.5442224144935608,3.992340087890625
100.0,100.0,0.47336944937705994,0.5155148506164551,3.78350830078125
100.0,100.0,0.476423442363739,0.51917964220047,3.80670166015625
100.0,100.0,0.4800882339477539,0.5228444337844849,3.82989501953125
100.0,100.0,0.483142226934433,0.5258984565734863,3.853118896484375
100.0,100.0,0.4868070185184479,0.5295632481575012,3.876312255859375
100.0,100.0,0.48986101150512695,0.5332280397415161,3.899505615234375
100.0,100.0,0.49352580308914185,0.536892831325531,3.9227294921875
100.0,100.0,0.49719059467315674,0.5405576229095459,3.9459228515625
