left_input,right_input,left_distance,right_distance,time
140.0,140.0,0.156975656747818,0.157586470246315,0.951873779296875
140.0,140.0,0.1618620604276657,0.16247287392616272,1.4434814453125
140.0,140.0,0.25470373034477234,0.2577577233314514,1.462860107421875
140.0,140.0,0.25959011912345886,0.26264411211013794,2.182098388671875
140.0,140.0,0.39701980352401733,0.40129539370536804,2.205291748046875
140.0,140.0,0.40190619230270386,0.45110365748405457,2.46051025390625
140.0,140.0,0.4513808786869049,0.454434871673584,2.48370361328125
140.0,140.0,0.45626726746559143,0.5454438924789429,2.970916748046875
140.0,140.0,0.5466655492782593,0.5503302812576294,2.994110107421875
140.0,140.0,0.6374894380569458,0.6431717276573181,3.4813232421875
140.0,140.0,0.9033722281455994,0.9058153629302979,4.89593505859375
140.0,140.0,0.9082586169242859,0.9107017517089844,4.919708251953125
140.0,140.0,0.9131450057029724,0.9155881404876709,4.942901611328125
140.0,140.0,0.9180313944816589,0.9204745292663574,4.96612548828125
140.0,140.0,0.9229177832603455,0.925360918045044,4.98931884765625
140.0,140.0,0.8838266730308533,0.8868805766105652,4.780517578125
140.0,140.0,0.8887130618095398,0.8917669653892517,4.8037109375
140.0,140.0,0.8935994505882263,0.8966533541679382,4.826904296875
140.0,140.0,0.8984858393669128,0.9009289741516113,4.850128173828125
140.0,140.0,0.9033722281455994,0.9058153629302979,4.873321533203125
