left_input,right_input,left_distance,right_distance,time
120.0,120.0,0.131321981549263,0.13865159451961517,0.951873779296875
120.0,120.0,0.1355975866317749,0.1435379981994629,1.2091064453125
120.0,120.0,0.1777428388595581,0.18812644481658936,1.2308349609375
120.0,120.0,0.18201844394207,0.19301284849643707,1.71807861328125
120.0,120.0,0.2608117163181305,0.27424925565719604,1.74127197265625
120.0,120.0,0.2650873064994812,0.35726064443588257,2.228485107421875
120.0,120.0,0.3444911241531372,0.36159345507621765,2.251708984375
120.0,120.0,0.3487667143344879,0.521012008190155,3.20294189453125
120.0,120.0,0.4996339678764343,0.5252876281738281,3.22613525390625
120.0,120.0,0.5775175094604492,0.6083567142486572,3.71337890625
120.0,120.0,0.7250198125839233,0.7647221088409424,4.664031982421875
120.0,120.0,0.7292954325675964,0.7689977288246155,4.90655517578125
120.0,120.0,0.7702191472053528,0.8135862350463867,4.943023681640625
120.0,120.0,0.7744947671890259,0.8178618550300598,4.96624755859375
120.0,120.0,0.7781595587730408,0.8221374750137329,4.98944091796875
120.0,120.0,0.7451762557029724,0.7867109775543213,4.7806396484375
120.0,120.0,0.7494518756866455,0.7915973663330078,4.8038330078125
120.0,120.0,0.7537274956703186,0.7958729863166809,4.8270263671875
120.0,120.0,0.7580031156539917,0.800148606300354,4.850250244140625
120.0,120.0,0.7616679072380066,0.8044242262840271,4.873443603515625
