left_input,right_input,left_distance,right_distance,time
60.0,60.0,0.09162002056837082,0.08917681872844696,0.949462890625
60.0,60.0,0.09406322240829468,0.09223081916570663,1.2041015625
60.0,60.0,0.12216003239154816,0.1197168305516243,1.22772216796875
60.0,60.0,0.12521402537822723,0.12277083098888397,1.713714599609375
60.0,60.0,0.178964301943779,0.17652110755443573,1.736846923828125
60.0,60.0,0.18140749633312225,0.2313329130411148,2.222869873046875
60.0,60.0,0.23576857149600983,0.23332537710666656,2.246002197265625
60.0,60.0,0.2382117658853531,0.2620329260826111,2.500579833984375
60.0,60.0,0.2669193148612976,0.26447612047195435,2.523712158203125
60.0,60.0,0.3207545578479767,0.3182263970375061,3.009735107421875
60.0,60.0,0.4220621585845947,0.4202297627925873,3.9580078125
60.0,60.0,0.4251161515712738,0.42328375577926636,4.46343994140625
60.0,60.0,0.47825562953948975,0.4770340323448181,4.46771240234375
60.0,60.0,0.4813096225261688,0.4800880253314972,4.95367431640625
60.0,60.0,0.5350601077079773,0.532616913318634,4.976837158203125
60.0,60.0,0.5381141304969788,0.5356709361076355,4.999969482421875
60.0,60.0,0.5155144333839417,0.5130712389945984,4.791717529296875
60.0,60.0,0.5185684561729431,0.5161252617835999,4.8148193359375
60.0,60.0,0.5216224789619446,0.5185684561729431,4.837982177734375
60.0,60.0,0.5240656733512878,0.5216224789619446,4.861114501953125
