left_input,right_input,left_distance,right_distance,time
100.0,100.0,0.10994398593902588,0.12338157743215561,0.9520263671875
100.0,100.0,0.11360878497362137,0.1270463764667511,1.20941162109375
100.0,100.0,0.14903521537780762,0.16613763570785522,1.2310791015625
100.0,100.0,0.1527000218629837,0.1698024421930313,1.718353271484375
100.0,100.0,0.2186664640903473,0.24187695980072021,1.7415771484375
100.0,100.0,0.22233127057552338,0.3133491575717926,2.2288818359375
100.0,100.0,0.28951919078826904,0.3163944184780121,2.2520751953125
100.0,100.0,0.2925731837749481,0.35487473011016846,2.50732421875
100.0,100.0,0.3273887038230896,0.35915032029151917,2.530548095703125
100.0,100.0,0.4241926968097687,0.46542927622795105,3.249908447265625
