left_input,right_input,left_distance,right_distance,time
140.0,140.0,0.156975656747818,0.1655268520116806,0.951904296875
140.0,140.0,0.1618620604276657,0.17102405428886414,1.44354248046875
140.0,140.0,0.2559252977371216,0.26691967248916626,1.462921142578125
140.0,140.0,0.2608116865158081,0.2718060612678528,1.950164794921875
140.0,140.0,0.3524314761161804,0.36709064245224,1.973358154296875
140.0,140.0,0.35731786489486694,0.4618207812309265,2.460601806640625
140.0,140.0,0.4507700502872467,0.4660400152206421,2.483795166015625
140.0,140.0,0.4556564390659332,0.5167363286018372,2.739013671875
140.0,140.0,0.5051311254501343,0.5216227173805237,2.76220703125
140.0,140.0,0.6897050142288208,0.7103598713874817,3.71343994140625
140.0,140.0,0.9131449460983276,0.9412422776222229,4.896148681640625
140.0,140.0,0.9186421632766724,0.9461286664009094,4.919921875
140.0,140.0,0.9235285520553589,0.9516258835792542,4.943115234375
140.0,140.0,0.9284149408340454,0.9565122723579407,4.96649169921875
140.0,140.0,0.9333013296127319,0.9620094895362854,4.989532470703125
140.0,140.0,0.8929885625839233,0.9204750657081604,4.78070068359375
140.0,140.0,0.8978749513626099,0.9253614544868469,4.803924560546875
140.0,140.0,0.9027613401412964,0.9308586716651917,4.827117919921875
140.0,140.0,0.9076477289199829,0.9363558888435364,4.850311279296875
140.0,140.0,0.9131449460983276,0.9412422776222229,4.873504638671875
