left_input,right_input,left_distance,right_distance,time
160.0,160.0,0.17835362255573273,0.1777428239583969,0.951904296875
160.0,160.0,0.18446162343025208,0.18324002623558044,1.4434814453125
160.0,160.0,0.29318395256996155,0.2919623553752899,1.462890625
160.0,160.0,0.2986811399459839,0.29745954275131226,2.182159423828125
160.0,160.0,0.45932117104530334,0.45504558086395264,2.205352783203125
160.0,160.0,0.4648183584213257,0.56171053647995,2.69256591796875
160.0,160.0,0.5741515159606934,0.5668220520019531,2.71575927734375
160.0,160.0,0.5796487331390381,0.824580192565918,3.89898681640625
160.0,160.0,0.8416822552680969,0.8300774097442627,3.92218017578125
160.0,160.0,1.0537339448928833,1.0371391773223877,4.8734130859375
